id,transaction_type,transaction_date,account,vehicle_id,customer_id,amount,description
1,revenue,2025-08-28,Revenue - Transport Services,1,1,101381.69,Revenue 2025-08 | BUS-101 | ABC Logistics Pvt Ltd
1159,fuel,2026-05-06,Expenses - Fuel,1,,18155.91,Fuel fill-up 187.1L | BUS-101
1160,fuel,2026-05-08,Expenses - Fuel,1,,16761.92,Fuel fill-up 183.9L | BUS-101
1161,fuel,2026-05-10,Expenses - Fuel,1,,16720.48,Fuel fill-up 179.2L | BUS-101
1162,fuel,2026-05-12,Expenses - Fuel,1,,25642.94,Fuel fill-up 280.4L | BUS-101
1163,fuel,2026-05-15,Expenses - Fuel,1,,17743.25,Fuel fill-up 184.4L | BUS-101
1164,fuel,2026-05-17,Expenses - Fuel,1,,26933.83,Fuel fill-up 292.9L | BUS-101
1165,fuel,2026-05-17,Expenses - Fuel,1,,37453.84,Fuel fill-up 394.1L | BUS-101
1166,fuel,2026-05-19,Expenses - Fuel,1,,28349.68,Fuel fill-up 296.1L | BUS-101
1167,fuel,2026-05-20,Expenses - Fuel,1,,6752.53,Fuel fill-up 73.5L | BUS-101
1168,fuel,2026-05-23,Expenses - Fuel,1,,27755.76,Fuel fill-up 288.7L | BUS-101
1169,fuel,2026-05-25,Expenses - Fuel,1,,27366.78,Fuel fill-up 296.4L | BUS-101
1170,fuel,2026-05-27,Expenses - Fuel,1,,38087.81,Fuel fill-up 406.0L | BUS-101
1171,fuel,2026-05-28,Expenses - Fuel,1,,7119.31,Fuel fill-up 74.3L | BUS-101
1172,fuel,2026-05-29,Expenses - Fuel,1,,18801.75,Fuel fill-up 194.8L | BUS-101
1173,fuel,2026-05-29,Expenses - Fuel,1,,17031.4,Fuel fill-up 184.8L | BUS-101
1174,fuel,2026-05-31,Expenses - Fuel,1,,15785.55,Fuel fill-up 163.7L | BUS-101
1175,fuel,2026-06-01,Expenses - Fuel,1,,17985.15,Fuel fill-up 185.7L | BUS-101
1176,fuel,2026-06-03,Expenses - Fuel,1,,36754.82,Fuel fill-up 403.1L | BUS-101
1177,fuel,2026-06-05,Expenses - Fuel,1,,19061.51,Fuel fill-up 198.4L | BUS-101
1178,fuel,2026-06-06,Expenses - Fuel,1,,18472.03,Fuel fill-up 188.8L | BUS-101
1179,fuel,2026-06-08,Expenses - Fuel,1,,15830.57,Fuel fill-up 167.5L | BUS-101
1180,fuel,2026-06-10,Expenses - Fuel,1,,39778.58,Fuel fill-up 408.2L | BUS-101
1181,fuel,2026-06-13,Expenses - Fuel,1,,25736.0,Fuel fill-up 277.4L | BUS-101
1182,fuel,2026-06-17,Expenses - Fuel,1,,17936.28,Fuel fill-up 186.9L | BUS-101
1183,fuel,2026-06-18,Expenses - Fuel,1,,18485.58,Fuel fill-up 195.0L | BUS-101
1184,fuel,2026-06-21,Expenses - Fuel,1,,39636.65,Fuel fill-up 430.6L | BUS-101
1185,fuel,2026-06-21,Expenses - Fuel,1,,27993.65,Fuel fill-up 288.1L | BUS-101
1186,fuel,2026-06-24,Expenses - Fuel,1,,27405.7,Fuel fill-up 295.5L | BUS-101
1187,fuel,2026-06-26,Expenses - Fuel,1,,16893.67,Fuel fill-up 179.6L | BUS-101
1188,fuel,2026-06-29,Expenses - Fuel,1,,27739.42,Fuel fill-up 296.9L | BUS-101
1189,fuel,2026-06-30,Expenses - Fuel,1,,6428.87,Fuel fill-up 67.5L | BUS-101
1190,fuel,2026-07-03,Expenses - Fuel,1,,16472.7,Fuel fill-up 175.1L | BUS-101
1191,fuel,2026-07-03,Expenses - Fuel,1,,17811.66,Fuel fill-up 187.3L | BUS-101
1192,fuel,2026-07-07,Expenses - Fuel,1,,30200.35,Fuel fill-up 311.9L | BUS-101
1193,fuel,2026-07-09,Expenses - Fuel,1,,27608.39,Fuel fill-up 286.1L | BUS-101
1194,fuel,2026-07-11,Expenses - Fuel,1,,25330.08,Fuel fill-up 269.4L | BUS-101
1195,fuel,2026-07-12,Expenses - Fuel,1,,17953.91,Fuel fill-up 182.8L | BUS-101
1196,fuel,2026-07-13,Expenses - Fuel,1,,24608.22,Fuel fill-up 268.5L | BUS-101
1197,fuel,2026-07-14,Expenses - Fuel,1,,39876.67,Fuel fill-up 408.8L | BUS-101
1198,fuel,2026-07-15,Expenses - Fuel,1,,17154.99,Fuel fill-up 175.6L | BUS-101
1199,fuel,2026-07-18,Expenses - Fuel,1,,16142.99,Fuel fill-up 177.8L | BUS-101
1200,fuel,2026-07-18,Expenses - Fuel,1,,13825.65,Fuel fill-up 146.8L | BUS-101
1201,fuel,2026-07-20,Expenses - Fuel,1,,26916.31,Fuel fill-up 295.7L | BUS-101
1202,fuel,2026-07-25,Expenses - Fuel,1,,16053.38,Fuel fill-up 175.7L | BUS-101
1203,fuel,2026-07-27,Expenses - Fuel,1,,25138.27,Fuel fill-up 273.7L | BUS-101
1204,fuel,2026-07-30,Expenses - Fuel,1,,17525.91,Fuel fill-up 185.8L | BUS-101
1205,fuel,2026-07-31,Expenses - Fuel,1,,17124.13,Fuel fill-up 178.2L | BUS-101
1206,fuel,2026-08-02,Expenses - Fuel,1,,16920.64,Fuel fill-up 177.2L | BUS-101
1207,fuel,2026-08-03,Expenses - Fuel,1,,16415.9,Fuel fill-up 169.7L | BUS-101
1208,fuel,2026-08-05,Expenses - Fuel,1,,38767.02,Fuel fill-up 396.8L | BUS-101
1209,fuel,2026-08-07,Expenses - Fuel,1,,16719.07,Fuel fill-up 181.1L | BUS-101
1210,fuel,2026-08-08,Expenses - Fuel,1,,27107.09,Fuel fill-up 293.2L | BUS-101
1211,fuel,2026-08-08,Expenses - Fuel,1,,15990.48,Fuel fill-up 168.8L | BUS-101
1212,fuel,2026-08-09,Expenses - Fuel,1,,38604.2,Fuel fill-up 420.0L | BUS-101
1213,fuel,2026-08-11,Expenses - Fuel,1,,27630.0,Fuel fill-up 283.4L | BUS-101
1214,fuel,2026-08-12,Expenses - Fuel,1,,26589.68,Fuel fill-up 288.8L | BUS-101
1215,fuel,2026-08-14,Expenses - Fuel,1,,17847.68,Fuel fill-up 193.4L | BUS-101
1216,fuel,2025-08-22,Expenses - Fuel,2,,31915.25,Fuel fill-up 345.2L | BUS-102
1217,fuel,2025-08-25,Expenses - Fuel,2,,36912.37,Fuel fill-up 383.4L | BUS-102
1218,fuel,2025-08-26,Expenses - Fuel,2,,20334.51,Fuel fill-up 211.9L | BUS-102
1219,fuel,2025-08-27,Expenses - Fuel,2,,32657.24,Fuel fill-up 353.9L | BUS-102
1220,fuel,2025-08-28,Expenses - Fuel,2,,20088.36,Fuel fill-up 213.5L | BUS-102
1221,fuel,2025-08-31,Expenses - Fuel,2,,19546.39,Fuel fill-up 211.3L | BUS-102
1222,fuel,2025-09-02,Expenses - Fuel,2,,8850.3,Fuel fill-up 92.7L | BUS-102
1223,fuel,2025-09-06,Expenses - Fuel,2,,20505.91,Fuel fill-up 219.3L | BUS-102
1224,fuel,2025-09-08,Expenses - Fuel,2,,32349.36,Fuel fill-up 338.4L | BUS-102
1225,fuel,2025-09-09,Expenses - Fuel,2,,20482.2,Fuel fill-up 221.7L | BUS-102
1226,fuel,2025-09-11,Expenses - Fuel,2,,22096.47,Fuel fill-up 228.3L | BUS-102
1227,fuel,2025-09-13,Expenses - Fuel,2,,51042.12,Fuel fill-up 532.2L | BUS-102
1228,fuel,2025-09-18,Expenses - Fuel,2,,20430.8,Fuel fill-up 217.6L | BUS-102
1229,fuel,2025-09-19,Expenses - Fuel,2,,22008.95,Fuel fill-up 225.8L | BUS-102
1230,fuel,2025-09-20,Expenses - Fuel,2,,20756.46,Fuel fill-up 213.8L | BUS-102
1231,fuel,2025-09-24,Expenses - Fuel,2,,34214.94,Fuel fill-up 355.6L | BUS-102
1232,fuel,2025-09-26,Expenses - Fuel,2,,44332.32,Fuel fill-up 469.5L | BUS-102
1233,fuel,2025-09-27,Expenses - Fuel,2,,8510.51,Fuel fill-up 88.9L | BUS-102
1234,fuel,2025-09-28,Expenses - Fuel,2,,32320.31,Fuel fill-up 346.9L | BUS-102
1235,fuel,2025-09-29,Expenses - Fuel,2,,21781.13,Fuel fill-up 231.4L | BUS-102
1236,fuel,2025-10-01,Expenses - Fuel,2,,21999.05,Fuel fill-up 235.4L | BUS-102
1237,fuel,2025-10-03,Expenses - Fuel,2,,21115.66,Fuel fill-up 215.5L | BUS-102
1238,fuel,2025-10-08,Expenses - Fuel,2,,49037.89,Fuel fill-up 515.9L | BUS-102
1239,fuel,2025-10-10,Expenses - Fuel,2,,21775.23,Fuel fill-up 228.3L | BUS-102
1240,fuel,2025-10-11,Expenses - Fuel,2,,23276.93,Fuel fill-up 242.9L | BUS-102
1241,fuel,2025-10-14,Expenses - Fuel,2,,47309.51,Fuel fill-up 518.0L | BUS-102
1242,fuel,2025-10-16,Expenses - Fuel,2,,19175.76,Fuel fill-up 208.5L | BUS-102
1243,fuel,2025-10-17,Expenses - Fuel,2,,49760.75,Fuel fill-up 513.2L | BUS-102
1244,fuel,2025-10-21,Expenses - Fuel,2,,38823.51,Fuel fill-up 401.3L | BUS-102
1245,fuel,2025-10-24,Expenses - Fuel,2,,50508.55,Fuel fill-up 524.9L | BUS-102
1246,fuel,2025-10-24,Expenses - Fuel,2,,19926.83,Fuel fill-up 212.6L | BUS-102
1247,fuel,2025-10-26,Expenses - Fuel,2,,35539.2,Fuel fill-up 369.1L | BUS-102
1248,fuel,2025-10-29,Expenses - Fuel,2,,22437.24,Fuel fill-up 232.5L | BUS-102
1249,fuel,2025-10-30,Expenses - Fuel,2,,8322.08,Fuel fill-up 90.1L | BUS-102
1250,fuel,2025-11-03,Expenses - Fuel,2,,34197.96,Fuel fill-up 362.7L | BUS-102
1251,fuel,2025-11-04,Expenses - Fuel,2,,23113.59,Fuel fill-up 243.1L | BUS-102
1252,fuel,2025-11-06,Expenses - Fuel,2,,32531.98,Fuel fill-up 342.6L | BUS-102
1253,fuel,2025-11-09,Expenses - Fuel,2,,47926.19,Fuel fill-up 524.4L | BUS-102
1254,fuel,2025-11-10,Expenses - Fuel,2,,7920.97,Fuel fill-up 84.9L | BUS-102
1255,fuel,2025-11-12,Expenses - Fuel,2,,32246.47,Fuel fill-up 342.1L | BUS-102
1256,fuel,2025-11-13,Expenses - Fuel,2,,44694.06,Fuel fill-up 479.7L | BUS-102
1257,fuel,2025-11-14,Expenses - Fuel,2,,32280.04,Fuel fill-up 336.8L | BUS-102
1258,fuel,2025-11-20,Expenses - Fuel,2,,21432.37,Fuel fill-up 223.6L | BUS-102
1259,fuel,2025-11-20,Expenses - Fuel,2,,33220.56,Fuel fill-up 348.6L | BUS-102
1260,fuel,2025-11-23,Expenses - Fuel,2,,8802.33,Fuel fill-up 94.8L | BUS-102
1261,fuel,2025-11-26,Expenses - Fuel,2,,46643.5,Fuel fill-up 499.7L | BUS-102
1262,fuel,2025-11-28,Expenses - Fuel,2,,21357.58,Fuel fill-up 227.2L | BUS-102
1263,fuel,2025-11-28,Expenses - Fuel,2,,20286.43,Fuel fill-up 215.2L | BUS-102
1264,fuel,2025-12-01,Expenses - Fuel,2,,19490.15,Fuel fill-up 213.9L | BUS-102
1265,fuel,2025-12-02,Expenses - Fuel,2,,29962.57,Fuel fill-up 326.3L | BUS-102
1266,fuel,2025-12-06,Expenses - Fuel,2,,22445.07,Fuel fill-up 239.8L | BUS-102
1267,fuel,2025-12-09,Expenses - Fuel,2,,33087.55,Fuel fill-up 343.5L | BUS-102
1268,fuel,2025-12-10,Expenses - Fuel,2,,20116.37,Fuel fill-up 214.8L | BUS-102
1269,fuel,2025-12-12,Expenses - Fuel,2,,32585.15,Fuel fill-up 339.3L | BUS-102
1270,fuel,2025-12-12,Expenses - Fuel,2,,8096.43,Fuel fill-up 84.1L | BUS-102
1271,fuel,2025-12-18,Expenses - Fuel,2,,8922.65,Fuel fill-up 94.8L | BUS-102
1272,fuel,2025-12-20,Expenses - Fuel,2,,21403.93,Fuel fill-up 234.7L | BUS-102
1273,fuel,2025-12-21,Expenses - Fuel,2,,19779.71,Fuel fill-up 216.3L | BUS-102
1274,fuel,2025-12-23,Expenses - Fuel,2,,29250.58,Fuel fill-up 322.1L | BUS-102
1275,fuel,2025-12-23,Expenses - Fuel,2,,34737.28,Fuel fill-up 354.3L | BUS-102
1276,fuel,2025-12-25,Expenses - Fuel,2,,33360.08,Fuel fill-up 361.5L | BUS-102
1277,fuel,2025-12-27,Expenses - Fuel,2,,20109.09,Fuel fill-up 216.2L | BUS-102
1278,fuel,2025-12-29,Expenses - Fuel,2,,8595.13,Fuel fill-up 90.5L | BUS-102
1279,fuel,2026-01-02,Expenses - Fuel,2,,22064.15,Fuel fill-up 233.2L | BUS-102
1280,fuel,2026-01-04,Expenses - Fuel,2,,47892.14,Fuel fill-up 515.9L | BUS-102
1281,fuel,2026-01-09,Expenses - Fuel,2,,52167.98,Fuel fill-up 539.3L | BUS-102
1282,fuel,2026-01-11,Expenses - Fuel,2,,22330.43,Fuel fill-up 236.4L | BUS-102
1283,fuel,2026-01-12,Expenses - Fuel,2,,34994.34,Fuel fill-up 357.8L | BUS-102
1284,fuel,2026-01-15,Expenses - Fuel,2,,35666.54,Fuel fill-up 375.6L | BUS-102
1285,fuel,2026-01-17,Expenses - Fuel,2,,46223.82,Fuel fill-up 479.5L | BUS-102
1286,fuel,2026-01-20,Expenses - Fuel,2,,48300.17,Fuel fill-up 514.5L | BUS-102
1287,fuel,2026-01-21,Expenses - Fuel,2,,33564.56,Fuel fill-up 355.4L | BUS-102
1288,fuel,2026-01-22,Expenses - Fuel,2,,22127.44,Fuel fill-up 225.7L | BUS-102
1289,fuel,2026-01-26,Expenses - Fuel,2,,36196.49,Fuel fill-up 371.7L | BUS-102
1290,fuel,2026-01-28,Expenses - Fuel,2,,33397.9,Fuel fill-up 341.3L | BUS-102
1291,fuel,2026-01-30,Expenses - Fuel,2,,21062.93,Fuel fill-up 224.9L | BUS-102
1292,fuel,2026-02-02,Expenses - Fuel,2,,35697.37,Fuel fill-up 390.6L | BUS-102
1293,fuel,2026-02-04,Expenses - Fuel,2,,35636.47,Fuel fill-up 368.3L | BUS-102
1294,fuel,2026-02-06,Expenses - Fuel,2,,36665.17,Fuel fill-up 389.8L | BUS-102
1295,fuel,2026-02-06,Expenses - Fuel,2,,35637.37,Fuel fill-up 384.1L | BUS-102
1296,fuel,2026-02-08,Expenses - Fuel,2,,33470.87,Fuel fill-up 351.2L | BUS-102
1297,fuel,2026-02-10,Expenses - Fuel,2,,21108.72,Fuel fill-up 221.3L | BUS-102
1298,fuel,2026-02-14,Expenses - Fuel,2,,34251.67,Fuel fill-up 355.4L | BUS-102
1299,fuel,2026-02-16,Expenses - Fuel,2,,31063.66,Fuel fill-up 341.1L | BUS-102
1300,fuel,2026-02-18,Expenses - Fuel,2,,21187.05,Fuel fill-up 218.9L | BUS-102
1301,fuel,2026-02-21,Expenses - Fuel,2,,20322.17,Fuel fill-up 219.9L | BUS-102
1302,fuel,2026-02-23,Expenses - Fuel,2,,21425.71,Fuel fill-up 226.2L | BUS-102
1303,fuel,2026-02-25,Expenses - Fuel,2,,31504.53,Fuel fill-up 344.1L | BUS-102
1304,fuel,2026-02-27,Expenses - Fuel,2,,35259.34,Fuel fill-up 376.5L | BUS-102
1305,fuel,2026-03-02,Expenses - Fuel,2,,33755.02,Fuel fill-up 370.1L | BUS-102
1306,fuel,2026-03-04,Expenses - Fuel,2,,46396.71,Fuel fill-up 476.9L | BUS-102
1307,fuel,2026-03-04,Expenses - Fuel,2,,48000.27,Fuel fill-up 512.8L | BUS-102
1308,fuel,2026-03-08,Expenses - Fuel,2,,37126.7,Fuel fill-up 390.1L | BUS-102
1309,fuel,2026-03-10,Expenses - Fuel,2,,32508.0,Fuel fill-up 346.7L | BUS-102
1310,fuel,2026-03-11,Expenses - Fuel,2,,20877.95,Fuel fill-up 222.2L | BUS-102
1311,fuel,2026-03-12,Expenses - Fuel,2,,35160.25,Fuel fill-up 361.1L | BUS-102
1312,fuel,2026-03-16,Expenses - Fuel,2,,7479.34,Fuel fill-up 81.2L | BUS-102
1313,fuel,2026-03-18,Expenses - Fuel,2,,32303.29,Fuel fill-up 335.0L | BUS-102
1314,fuel,2026-03-20,Expenses - Fuel,2,,22311.67,Fuel fill-up 227.4L | BUS-102
1315,fuel,2026-03-21,Expenses - Fuel,2,,35417.7,Fuel fill-up 368.6L | BUS-102
1316,fuel,2026-03-23,Expenses - Fuel,2,,36592.63,Fuel fill-up 375.1L | BUS-102
1317,fuel,2026-03-27,Expenses - Fuel,2,,44614.39,Fuel fill-up 460.0L | BUS-102
1318,fuel,2026-03-29,Expenses - Fuel,2,,8143.52,Fuel fill-up 85.5L | BUS-102
1319,fuel,2026-03-30,Expenses - Fuel,2,,19918.33,Fuel fill-up 217.2L | BUS-102
1320,fuel,2026-04-01,Expenses - Fuel,2,,8833.53,Fuel fill-up 92.3L | BUS-102
1321,fuel,2026-04-02,Expenses - Fuel,2,,20047.49,Fuel fill-up 216.9L | BUS-102
1322,fuel,2026-04-03,Expenses - Fuel,2,,19382.57,Fuel fill-up 213.7L | BUS-102
1323,fuel,2026-04-07,Expenses - Fuel,2,,19985.93,Fuel fill-up 214.3L | BUS-102
1324,fuel,2026-04-09,Expenses - Fuel,2,,32159.77,Fuel fill-up 339.8L | BUS-102
1325,fuel,2026-04-11,Expenses - Fuel,2,,37502.03,Fuel fill-up 385.0L | BUS-102
1326,fuel,2026-04-13,Expenses - Fuel,2,,19784.11,Fuel fill-up 212.9L | BUS-102
1327,fuel,2026-04-17,Expenses - Fuel,2,,34481.41,Fuel fill-up 377.1L | BUS-102
1328,fuel,2026-04-21,Expenses - Fuel,2,,50909.96,Fuel fill-up 536.2L | BUS-102
1329,fuel,2026-04-22,Expenses - Fuel,2,,8805.82,Fuel fill-up 92.0L | BUS-102
1330,fuel,2026-04-26,Expenses - Fuel,2,,34814.54,Fuel fill-up 365.3L | BUS-102
1331,fuel,2026-04-27,Expenses - Fuel,2,,32987.68,Fuel fill-up 351.9L | BUS-102
1332,fuel,2026-04-30,Expenses - Fuel,2,,44292.06,Fuel fill-up 474.1L | BUS-102
1333,fuel,2026-05-03,Expenses - Fuel,2,,8573.0,Fuel fill-up 89.5L | BUS-102
1334,fuel,2026-05-04,Expenses - Fuel,2,,22749.62,Fuel fill-up 239.3L | BUS-102
1335,fuel,2026-05-06,Expenses - Fuel,2,,32270.14,Fuel fill-up 343.3L | BUS-102
1336,fuel,2026-05-07,Expenses - Fuel,2,,30245.82,Fuel fill-up 333.2L | BUS-102
1337,fuel,2026-05-10,Expenses - Fuel,2,,35174.16,Fuel fill-up 369.0L | BUS-102
1338,fuel,2026-05-11,Expenses - Fuel,2,,46203.86,Fuel fill-up 500.8L | BUS-102
1339,fuel,2026-05-12,Expenses - Fuel,2,,50042.1,Fuel fill-up 511.2L | BUS-102
1340,fuel,2026-05-12,Expenses - Fuel,2,,19491.16,Fuel fill-up 199.6L | BUS-102
1341,fuel,2026-05-17,Expenses - Fuel,2,,33089.27,Fuel fill-up 362.2L | BUS-102
1342,fuel,2026-05-19,Expenses - Fuel,2,,42406.83,Fuel fill-up 462.0L | BUS-102
1343,fuel,2026-05-21,Expenses - Fuel,2,,32575.92,Fuel fill-up 348.8L | BUS-102
1344,fuel,2026-05-24,Expenses - Fuel,2,,33003.87,Fuel fill-up 339.2L | BUS-102
1345,fuel,2026-05-24,Expenses - Fuel,2,,30522.41,Fuel fill-up 335.0L | BUS-102
1346,fuel,2026-05-28,Expenses - Fuel,2,,34366.71,Fuel fill-up 358.6L | BUS-102
1347,fuel,2026-05-29,Expenses - Fuel,2,,22109.72,Fuel fill-up 233.6L | BUS-102
1348,fuel,2026-06-02,Expenses - Fuel,2,,33940.01,Fuel fill-up 353.0L | BUS-102
1349,fuel,2026-06-04,Expenses - Fuel,2,,34367.5,Fuel fill-up 366.9L | BUS-102
1350,fuel,2026-06-05,Expenses - Fuel,2,,33027.74,Fuel fill-up 338.2L | BUS-102
1351,fuel,2026-06-07,Expenses - Fuel,2,,23798.33,Fuel fill-up 246.1L | BUS-102
1352,fuel,2026-06-08,Expenses - Fuel,2,,35895.15,Fuel fill-up 375.4L | BUS-102
1353,fuel,2026-06-11,Expenses - Fuel,2,,22464.85,Fuel fill-up 236.0L | BUS-102
1354,fuel,2026-06-14,Expenses - Fuel,2,,51173.82,Fuel fill-up 544.6L | BUS-102
1355,fuel,2026-06-16,Expenses - Fuel,2,,20883.74,Fuel fill-up 227.0L | BUS-102
1356,fuel,2026-06-19,Expenses - Fuel,2,,44399.85,Fuel fill-up 487.5L | BUS-102
1357,fuel,2026-06-20,Expenses - Fuel,2,,35056.0,Fuel fill-up 359.5L | BUS-102
1358,fuel,2026-06-23,Expenses - Fuel,2,,22580.96,Fuel fill-up 235.0L | BUS-102
1359,fuel,2026-06-24,Expenses - Fuel,2,,23263.74,Fuel fill-up 243.9L | BUS-102
1360,fuel,2026-06-29,Expenses - Fuel,2,,19446.42,Fuel fill-up 211.2L | BUS-102
1361,fuel,2026-07-01,Expenses - Fuel,2,,8594.88,Fuel fill-up 89.2L | BUS-102
1362,fuel,2026-07-03,Expenses - Fuel,2,,36364.25,Fuel fill-up 372.4L | BUS-102
1363,fuel,2026-07-07,Expenses - Fuel,2,,20067.18,Fuel fill-up 218.5L | BUS-102
1364,fuel,2026-07-08,Expenses - Fuel,2,,9016.1,Fuel fill-up 93.1L | BUS-102
1365,fuel,2026-07-09,Expenses - Fuel,2,,20854.98,Fuel fill-up 219.7L | BUS-102
1366,fuel,2026-07-13,Expenses - Fuel,2,,8998.74,Fuel fill-up 92.4L | BUS-102
1367,fuel,2026-07-14,Expenses - Fuel,2,,34305.25,Fuel fill-up 361.0L | BUS-102
1368,fuel,2026-07-15,Expenses - Fuel,2,,48520.12,Fuel fill-up 532.7L | BUS-102
1369,fuel,2026-07-16,Expenses - Fuel,2,,8169.51,Fuel fill-up 87.5L | BUS-102
1370,fuel,2026-07-18,Expenses - Fuel,2,,33115.5,Fuel fill-up 343.4L | BUS-102
1371,fuel,2026-07-18,Expenses - Fuel,2,,18444.08,Fuel fill-up 203.2L | BUS-102
1372,fuel,2026-07-21,Expenses - Fuel,2,,20010.58,Fuel fill-up 215.7L | BUS-102
1373,fuel,2026-07-23,Expenses - Fuel,2,,52993.7,Fuel fill-up 543.8L | BUS-102
1374,fuel,2026-07-29,Expenses - Fuel,2,,34679.52,Fuel fill-up 359.9L | BUS-102
1375,fuel,2026-07-30,Expenses - Fuel,2,,38157.06,Fuel fill-up 392.0L | BUS-102
1376,fuel,2026-07-30,Expenses - Fuel,2,,21470.08,Fuel fill-up 227.2L | BUS-102
1377,fuel,2026-08-02,Expenses - Fuel,2,,8385.96,Fuel fill-up 86.6L | BUS-102
1378,fuel,2026-08-04,Expenses - Fuel,2,,32993.28,Fuel fill-up 347.4L | BUS-102
1379,fuel,2026-08-06,Expenses - Fuel,2,,46358.16,Fuel fill-up 476.3L | BUS-102
1380,fuel,2026-08-08,Expenses - Fuel,2,,22127.63,Fuel fill-up 243.7L | BUS-102
1381,fuel,2026-08-10,Expenses - Fuel,2,,38219.17,Fuel fill-up 391.5L | BUS-102
1382,fuel,2026-08-12,Expenses - Fuel,2,,20885.65,Fuel fill-up 227.7L | BUS-102
1383,fuel,2026-08-13,Expenses - Fuel,2,,43902.09,Fuel fill-up 468.4L | BUS-102
1384,fuel,2025-08-22,Expenses - Fuel,3,,36652.63,Fuel fill-up 383.6L | BUS-103
1385,fuel,2025-08-24,Expenses - Fuel,3,,24989.81,Fuel fill-up 274.5L | BUS-103
1386,fuel,2025-08-25,Expenses - Fuel,3,,34479.64,Fuel fill-up 351.3L | BUS-103
1387,fuel,2025-08-27,Expenses - Fuel,3,,24752.44,Fuel fill-up 258.5L | BUS-103
1388,fuel,2025-08-29,Expenses - Fuel,3,,15076.22,Fuel fill-up 161.4L | BUS-103
1389,fuel,2025-08-31,Expenses - Fuel,3,,6458.89,Fuel fill-up 70.2L | BUS-103
1390,fuel,2025-09-01,Expenses - Fuel,3,,6373.85,Fuel fill-up 66.8L | BUS-103
1391,fuel,2025-09-02,Expenses - Fuel,3,,16286.46,Fuel fill-up 168.9L | BUS-103
1392,fuel,2025-09-05,Expenses - Fuel,3,,27089.36,Fuel fill-up 279.8L | BUS-103
1393,fuel,2025-09-06,Expenses - Fuel,3,,14260.5,Fuel fill-up 152.2L | BUS-103
1394,fuel,2025-09-08,Expenses - Fuel,3,,25569.59,Fuel fill-up 270.1L | BUS-103
1395,fuel,2025-09-09,Expenses - Fuel,3,,15762.67,Fuel fill-up 160.5L | BUS-103
1396,fuel,2025-09-10,Expenses - Fuel,3,,6432.04,Fuel fill-up 69.1L | BUS-103
1397,fuel,2025-09-11,Expenses - Fuel,3,,24863.54,Fuel fill-up 257.3L | BUS-103
1398,fuel,2025-09-13,Expenses - Fuel,3,,23697.81,Fuel fill-up 244.8L | BUS-103
1399,fuel,2025-09-15,Expenses - Fuel,3,,23865.11,Fuel fill-up 247.4L | BUS-103
1400,fuel,2025-09-18,Expenses - Fuel,3,,33774.66,Fuel fill-up 351.2L | BUS-103
1401,fuel,2025-09-18,Expenses - Fuel,3,,15610.42,Fuel fill-up 161.7L | BUS-103
1402,fuel,2025-09-19,Expenses - Fuel,3,,15887.78,Fuel fill-up 173.3L | BUS-103
1403,fuel,2025-09-21,Expenses - Fuel,3,,16425.74,Fuel fill-up 172.5L | BUS-103
1404,fuel,2025-09-23,Expenses - Fuel,3,,24413.63,Fuel fill-up 268.1L | BUS-103
1405,fuel,2025-09-24,Expenses - Fuel,3,,23851.85,Fuel fill-up 259.5L | BUS-103
1406,fuel,2025-09-24,Expenses - Fuel,3,,16151.96,Fuel fill-up 166.6L | BUS-103
1407,fuel,2025-09-26,Expenses - Fuel,3,,31037.42,Fuel fill-up 340.3L | BUS-103
1408,fuel,2025-09-27,Expenses - Fuel,3,,15924.35,Fuel fill-up 168.6L | BUS-103
1409,fuel,2025-09-28,Expenses - Fuel,3,,15140.36,Fuel fill-up 157.5L | BUS-103
1410,fuel,2025-09-29,Expenses - Fuel,3,,5935.28,Fuel fill-up 64.0L | BUS-103
1411,fuel,2025-10-01,Expenses - Fuel,3,,24246.7,Fuel fill-up 259.9L | BUS-103
1412,fuel,2025-10-03,Expenses - Fuel,3,,26247.44,Fuel fill-up 289.3L | BUS-103
1413,fuel,2025-10-04,Expenses - Fuel,3,,16684.58,Fuel fill-up 176.2L | BUS-103
1414,fuel,2025-10-06,Expenses - Fuel,3,,25833.44,Fuel fill-up 265.3L | BUS-103
1415,fuel,2025-10-08,Expenses - Fuel,3,,33593.36,Fuel fill-up 359.4L | BUS-103
1416,fuel,2025-10-10,Expenses - Fuel,3,,32937.29,Fuel fill-up 358.6L | BUS-103
1417,fuel,2025-10-13,Expenses - Fuel,3,,27142.14,Fuel fill-up 278.4L | BUS-103
1418,fuel,2025-10-14,Expenses - Fuel,3,,23405.33,Fuel fill-up 256.1L | BUS-103
1419,fuel,2025-10-16,Expenses - Fuel,3,,25514.68,Fuel fill-up 272.8L | BUS-103
1420,fuel,2025-10-16,Expenses - Fuel,3,,14256.23,Fuel fill-up 149.5L | BUS-103
1421,fuel,2025-10-18,Expenses - Fuel,3,,14910.31,Fuel fill-up 162.3L | BUS-103
1422,fuel,2025-10-20,Expenses - Fuel,3,,5780.72,Fuel fill-up 60.1L | BUS-103
1423,fuel,2025-10-20,Expenses - Fuel,3,,21874.53,Fuel fill-up 239.4L | BUS-103
1424,fuel,2025-10-21,Expenses - Fuel,3,,26576.56,Fuel fill-up 279.5L | BUS-103
1425,fuel,2025-10-22,Expenses - Fuel,3,,16149.93,Fuel fill-up 174.7L | BUS-103
