id,vehicle_id,date,liters,amount,odometer_km
1113,7,2026-03-05,274.98,26721.46,152889.0
1114,7,2026-03-05,282.66,27700.39,154045.0
1115,7,2026-03-07,414.51,38580.01,155878.0
1116,7,2026-03-10,253.43,24379.13,156986.0
1117,7,2026-03-13,254.74,23311.53,158090.0
1118,7,2026-03-18,423.94,41251.12,159911.0
1119,7,2026-03-20,425.17,39841.22,161757.0
1120,7,2026-03-21,97.31,9042.65,162201.0
1121,7,2026-03-22,406.97,37954.41,164020.0
1122,7,2026-03-27,460.48,43358.99,165821.0
1123,7,2026-03-29,254.35,24460.95,166956.0
1124,7,2026-03-31,455.92,41801.47,168816.0
1125,7,2026-04-03,267.46,24986.52,169922.0
1126,7,2026-04-09,259.77,23733.57,171082.0
1127,7,2026-04-14,452.81,41341.5,172898.0
1128,7,2026-04-17,456.54,44544.83,174752.0
1129,7,2026-04-21,430.81,40634.21,176564.0
1130,7,2026-04-26,445.99,43376.42,178320.0
1131,7,2026-04-27,596.13,56175.16,180823.0
1132,7,2026-04-30,408.31,37699.91,182646.0
1133,7,2026-05-01,266.38,25321.13,183759.0
1134,7,2026-05-04,444.34,42997.02,185584.0
1135,7,2026-05-06,252.71,23835.88,186684.0
1136,7,2026-05-09,258.26,23657.27,187809.0
1137,7,2026-05-13,264.06,25431.04,188952.0
1138,7,2026-05-16,295.09,28574.13,190111.0
1139,7,2026-05-20,269.69,26078.18,191218.0
1140,7,2026-05-22,567.93,53834.76,193690.0
1141,7,2026-05-29,588.78,57751.29,196164.0
1142,7,2026-06-01,605.78,58289.86,198599.0
1143,7,2026-06-05,407.98,38966.1,200385.0
1144,7,2026-06-08,415.74,39239.03,202175.0
1145,7,2026-06-10,430.47,41069.65,203980.0
1146,7,2026-06-12,449.6,42621.09,205791.0
1147,7,2026-06-15,400.69,37535.78,207547.0
1148,7,2026-06-16,397.23,38740.98,209350.0
1149,7,2026-06-24,265.05,25582.3,210446.0
1150,7,2026-06-30,579.38,55515.0,212899.0
1151,7,2026-07-02,253.44,24799.33,214008.0
1152,7,2026-07-03,272.53,26469.91,215149.0
1153,7,2026-07-05,535.04,52491.26,217588.0
1154,7,2026-07-07,284.73,25991.56,218702.0
1155,7,2026-07-10,405.57,38506.69,220492.0
1156,7,2026-07-13,569.08,54581.52,223008.0
1157,7,2026-07-13,430.73,41188.61,224859.0
1158,7,2026-07-15,620.34,59437.06,227362.0
1159,7,2026-07-19,256.44,24736.4,228478.0
1160,7,2026-07-23,442.82,43316.59,230353.0
1161,7,2026-07-27,572.4,54950.69,232774.0
1162,7,2026-07-28,451.11,43985.67,234626.0
1163,7,2026-08-01,282.73,27357.19,235730.0
1164,7,2026-08-02,287.65,27086.1,236893.0
1165,7,2026-08-06,430.47,39082.06,238651.0
1166,7,2026-08-10,399.47,38522.85,240467.0
1167,7,2026-08-12,435.73,42724.85,242299.0
1168,7,2026-08-15,446.49,41501.04,244093.0
1169,8,2025-08-28,383.0,35809.04,51413.0
1170,8,2025-08-31,400.67,36396.45,52926.0
1171,8,2025-09-03,312.49,30446.53,54196.0
1172,8,2025-09-06,431.13,40445.0,55821.0
1173,8,2025-09-09,286.42,26540.51,56906.0
1174,8,2025-09-10,227.39,21373.72,57821.0
1175,8,2025-09-13,270.99,26524.89,58885.0
1176,8,2025-09-15,330.46,30625.52,60236.0
1177,8,2025-09-18,416.83,38177.42,61827.0
1178,8,2025-09-23,452.71,42788.69,63425.0
1179,8,2025-09-26,348.15,32191.57,64692.0
1180,8,2025-09-29,338.48,32694.23,66015.0
1181,8,2025-10-04,333.35,30806.7,67250.0
1182,8,2025-10-07,336.82,30898.63,68537.0
1183,8,2025-10-10,350.32,33827.21,69835.0
1184,8,2025-10-14,173.01,16030.76,70477.0
1185,8,2025-10-15,361.86,34575.93,71798.0
1186,8,2025-10-18,301.42,29534.04,72989.0
1187,8,2025-10-20,288.02,27092.24,74033.0
1188,8,2025-10-21,367.07,35635.81,75483.0
1189,8,2025-10-23,324.8,29520.67,76762.0
1190,8,2025-10-26,258.74,25301.8,77811.0
1191,8,2025-11-03,303.13,28672.46,79050.0
1192,8,2025-11-06,317.27,29376.4,80307.0
1193,8,2025-11-07,395.31,37922.72,81714.0
1194,8,2025-11-13,219.45,21214.35,82606.0
1195,8,2025-11-15,276.28,26306.35,83662.0
1196,8,2025-11-18,332.84,30813.34,85023.0
1197,8,2025-11-22,407.45,38381.54,86477.0
1198,8,2025-11-24,432.27,39720.44,88062.0
1199,8,2025-11-28,288.58,27202.91,89107.0
1200,8,2025-12-01,315.35,30501.28,90222.0
1201,8,2025-12-02,275.89,25316.8,91321.0
1202,8,2025-12-06,442.66,42405.8,92908.0
1203,8,2025-12-12,292.98,28399.09,94092.0
1204,8,2025-12-13,270.81,24703.68,95190.0
1205,8,2025-12-14,242.04,22008.92,96090.0
1206,8,2025-12-21,301.14,27884.01,97236.0
1207,8,2025-12-22,387.88,35786.77,98676.0
1208,8,2025-12-26,316.48,29019.14,99906.0
1209,8,2025-12-28,405.0,37688.37,101335.0
1210,8,2025-12-30,416.61,39129.64,102882.0
1211,8,2026-01-08,317.15,31040.81,104058.0
1212,8,2026-01-12,447.17,42462.42,105676.0
1213,8,2026-01-15,300.03,28181.3,106850.0
1214,8,2026-01-17,311.36,28502.38,107974.0
1215,8,2026-01-19,286.18,27306.04,109033.0
1216,8,2026-01-21,351.98,32308.73,110421.0
1217,8,2026-01-23,336.45,32687.23,111693.0
1218,8,2026-01-29,258.31,24290.65,112705.0
1219,8,2026-01-30,405.46,37256.29,114237.0
1220,8,2026-02-03,319.11,30456.75,115408.0
1221,8,2026-02-04,232.99,21612.13,116289.0
1222,8,2026-02-11,339.47,31265.97,117489.0
1223,8,2026-02-14,253.4,23654.04,118512.0
1224,8,2026-02-16,291.68,28281.34,119604.0
1225,8,2026-02-19,408.92,40031.18,121111.0
1226,8,2026-02-21,247.71,22793.3,121999.0
1227,8,2026-02-24,309.74,30267.69,123208.0
1228,8,2026-02-28,380.03,36984.54,124696.0
1229,8,2026-03-02,249.75,24324.09,125632.0
1230,8,2026-03-03,257.42,24054.8,126564.0
1231,8,2026-03-07,307.72,28749.26,127661.0
1232,8,2026-03-08,444.26,41893.3,129296.0
1233,8,2026-03-15,296.93,27577.48,130427.0
1234,8,2026-03-22,440.91,40881.57,132086.0
1235,8,2026-03-25,219.45,20616.97,132987.0
1236,8,2026-03-29,316.8,28760.78,134284.0
1237,8,2026-04-02,385.09,36525.52,135774.0
1238,8,2026-04-03,256.15,24538.39,136680.0
1239,8,2026-04-06,398.78,38596.57,138125.0
1240,8,2026-04-09,303.31,28038.56,139284.0
1241,8,2026-04-12,359.95,35009.05,140569.0
1242,8,2026-04-13,297.87,27249.04,141795.0
1243,8,2026-04-21,305.74,29693.31,143053.0
1244,8,2026-04-24,315.89,30710.62,144260.0
1245,8,2026-04-26,215.47,20124.1,145040.0
1246,8,2026-04-30,375.65,34202.2,146444.0
1247,8,2026-05-02,280.66,27231.04,147591.0
1248,8,2026-05-04,316.27,30203.85,148866.0
1249,8,2026-05-07,358.64,33730.18,150236.0
1250,8,2026-05-11,284.35,26088.5,151335.0
1251,8,2026-05-15,377.99,35139.27,152725.0
1252,8,2026-05-17,368.66,35601.65,154086.0
1253,8,2026-05-21,327.62,29866.81,155408.0
1254,8,2026-05-27,331.19,32495.41,156619.0
1255,8,2026-05-28,323.48,30898.47,157900.0
1256,8,2026-06-03,446.87,43708.64,159485.0
1257,8,2026-06-09,331.11,30933.55,160731.0
1258,8,2026-06-11,381.05,36833.84,162196.0
1259,8,2026-06-12,396.11,36727.64,163680.0
1260,8,2026-06-13,464.33,43303.87,165383.0
1261,8,2026-06-16,274.97,26501.06,166411.0
1262,8,2026-06-17,441.54,41238.47,168034.0
1263,8,2026-06-18,378.09,36803.93,169419.0
1264,8,2026-06-24,362.83,33445.91,170809.0
1265,8,2026-06-27,237.84,23148.41,171714.0
1266,8,2026-06-30,406.5,37204.6,173273.0
1267,8,2026-07-02,350.24,32157.76,174687.0
1268,8,2026-07-04,269.98,24822.26,175651.0
1269,8,2026-07-08,328.73,31476.76,176922.0
1270,8,2026-07-14,324.79,29716.29,178161.0
1271,8,2026-07-17,472.16,43800.28,179843.0
1272,8,2026-07-20,260.22,24151.53,180791.0
1273,8,2026-07-21,362.3,35395.89,182219.0
1274,8,2026-07-24,377.0,34484.02,183615.0
1275,8,2026-07-28,324.36,29993.04,184837.0
1276,8,2026-08-01,416.82,40854.47,186313.0
1277,8,2026-08-04,246.5,22615.79,187330.0
1278,8,2026-08-07,291.22,27746.85,188431.0
1279,8,2026-08-08,333.36,31880.62,189702.0
1280,8,2026-08-13,332.97,30634.62,190950.0
1281,9,2025-08-24,108.23,10580.65,51147.0
1282,9,2025-08-26,164.56,15916.98,52878.0
1283,9,2025-08-27,40.63,3750.08,53325.0
1284,9,2025-08-29,102.25,9857.08,54450.0
1285,9,2025-09-01,39.79,3846.31,54889.0
1286,9,2025-09-01,103.07,9518.98,55968.0
1287,9,2025-09-03,114.57,10894.69,57121.0
1288,9,2025-09-08,110.13,10277.74,58220.0
1289,9,2025-09-12,158.56,14839.23,60026.0
1290,9,2025-09-13,168.7,15514.86,61814.0
1291,9,2025-09-14,102.63,9797.47,62947.0
1292,9,2025-09-16,179.25,17205.68,64702.0
1293,9,2025-09-19,257.64,24481.74,67223.0
1294,9,2025-09-22,185.83,18159.95,69037.0
1295,9,2025-09-23,100.1,9457.16,70138.0
1296,9,2025-09-25,177.64,16754.91,71891.0
1297,9,2025-09-27,112.34,10493.56,72988.0
1298,9,2025-09-28,110.71,10511.44,74139.0
1299,9,2025-09-29,106.38,9829.76,75246.0
1300,9,2025-10-02,160.07,15275.15,77057.0
1301,9,2025-10-04,108.31,10522.08,78200.0
1302,9,2025-10-05,156.86,14384.64,79958.0
1303,9,2025-10-06,259.61,25296.37,82486.0
1304,9,2025-10-09,115.42,11118.66,83618.0
1305,9,2025-10-13,159.3,15630.31,85420.0
1306,9,2025-10-17,42.69,4019.3,85856.0
1307,9,2025-10-21,43.66,4234.18,86306.0
1308,9,2025-10-24,171.67,16108.44,88102.0
1309,9,2025-10-27,38.5,3509.97,88541.0
1310,9,2025-10-29,160.44,15235.48,90319.0
1311,9,2025-11-02,102.28,9399.59,91469.0
1312,9,2025-11-03,170.99,16605.16,93258.0
1313,9,2025-11-04,106.12,9824.1,94400.0
1314,9,2025-11-08,174.51,16850.67,96212.0
1315,9,2025-11-10,229.92,20989.12,98733.0
1316,9,2025-11-10,44.85,4376.07,99182.0
1317,9,2025-11-11,112.87,10337.83,100288.0
1318,9,2025-11-11,42.61,4065.26,100739.0
1319,9,2025-11-15,40.13,3644.34,101184.0
1320,9,2025-11-17,108.61,10562.2,102273.0
1321,9,2025-11-20,187.96,17712.62,104118.0
1322,9,2025-11-23,162.57,15725.35,105920.0
1323,9,2025-11-26,219.92,20318.58,108378.0
1324,9,2025-11-28,163.33,15451.42,110227.0
1325,9,2025-11-29,242.17,22609.78,112772.0
1326,9,2025-12-02,169.88,16288.73,114607.0
1327,9,2025-12-03,254.68,23113.77,117102.0
1328,9,2025-12-04,42.92,3925.05,117547.0
1329,9,2025-12-07,98.57,9403.13,118664.0
1330,9,2025-12-11,41.17,3811.98,119120.0
1331,9,2025-12-14,105.35,10096.75,120205.0
1332,9,2025-12-15,168.9,15963.19,121994.0
1333,9,2025-12-17,163.85,15993.41,123831.0
1334,9,2025-12-20,181.68,16666.19,125660.0
1335,9,2025-12-21,184.59,18027.92,127511.0
1336,9,2025-12-25,112.18,10451.67,128641.0
1337,9,2025-12-26,178.41,17114.32,130462.0
1338,9,2025-12-28,157.35,14854.08,132213.0
1339,9,2025-12-31,99.87,9206.49,133303.0
1340,9,2026-01-02,43.31,3995.34,133751.0
1341,9,2026-01-03,156.69,15144.16,135506.0
1342,9,2026-01-05,175.3,17187.37,137362.0
1343,9,2026-01-07,108.48,10397.61,138491.0
1344,9,2026-01-09,233.06,22439.93,140914.0
1345,9,2026-01-12,105.76,9951.87,142018.0
1346,9,2026-01-16,188.52,17225.34,143863.0
1347,9,2026-01-18,110.88,10844.39,145000.0
1348,9,2026-01-21,246.77,24212.36,147534.0
1349,9,2026-01-24,46.74,4418.02,147992.0
1350,9,2026-01-25,179.33,16878.58,149830.0
1351,9,2026-01-27,99.72,9403.07,150927.0
1352,9,2026-01-30,116.43,10807.72,152064.0
1353,9,2026-01-31,183.65,16812.52,153882.0
1354,9,2026-02-03,230.65,22092.96,156361.0
1355,9,2026-02-03,116.59,10804.8,157507.0
1356,9,2026-02-06,114.35,10753.4,158621.0
1357,9,2026-02-09,107.32,9738.02,159791.0
1358,9,2026-02-10,172.6,16427.1,161608.0
1359,9,2026-02-12,104.65,10127.75,162735.0
1360,9,2026-02-16,41.62,4023.6,163181.0
1361,9,2026-02-19,188.31,18365.0,165016.0
1362,9,2026-02-24,179.72,17437.19,166829.0
1363,9,2026-02-27,111.54,10919.03,167969.0
1364,9,2026-03-01,171.28,15808.09,169776.0
1365,9,2026-03-03,114.53,10492.62,170928.0
1366,9,2026-03-07,103.46,9764.26,172034.0
1367,9,2026-03-08,190.98,17548.68,173894.0
1368,9,2026-03-10,97.02,9207.29,175000.0
1369,9,2026-03-11,227.55,21513.67,177406.0
1370,9,2026-03-13,179.6,16449.46,179208.0
1371,9,2026-03-14,165.71,15415.07,181054.0
1372,9,2026-03-15,249.82,23382.32,183566.0
1373,9,2026-03-17,232.33,22454.78,185975.0
1374,9,2026-03-19,118.14,11015.9,187145.0
1375,9,2026-03-21,110.26,10180.04,188248.0
1376,9,2026-03-25,43.56,4019.9,188691.0
1377,9,2026-03-28,117.28,10877.45,189848.0
1378,9,2026-04-01,179.21,16807.91,191638.0
1379,9,2026-04-04,39.84,3769.4,192083.0
1380,9,2026-04-07,174.77,16563.2,193852.0
1381,9,2026-04-09,189.45,18337.02,195731.0
1382,9,2026-04-09,44.42,4298.73,196181.0
1383,9,2026-04-11,164.39,15532.85,198043.0
1384,9,2026-04-13,165.75,15385.24,199902.0
1385,9,2026-04-14,104.97,9876.27,201051.0
1386,9,2026-04-16,176.27,16968.29,202821.0
1387,9,2026-04-20,247.26,23665.62,205326.0
1388,9,2026-04-22,117.61,10922.13,206488.0
1389,9,2026-04-24,110.91,10130.76,207641.0
1390,9,2026-04-27,102.5,10004.53,208764.0
1391,9,2026-04-28,176.29,17159.21,210634.0
1392,9,2026-05-01,188.2,18081.01,212494.0
1393,9,2026-05-02,241.21,23230.37,214899.0
1394,9,2026-05-03,253.46,24590.98,217373.0
1395,9,2026-05-04,176.81,16739.88,219251.0
1396,9,2026-05-05,114.55,11019.5,220406.0
1397,9,2026-05-08,161.36,14846.57,222226.0
1398,9,2026-05-13,187.36,17886.88,224080.0
1399,9,2026-05-16,217.35,20924.55,226515.0
1400,9,2026-05-16,223.68,20642.24,228993.0
1401,9,2026-05-20,172.42,15866.4,230751.0
1402,9,2026-05-22,98.08,9427.39,231844.0
1403,9,2026-05-25,102.22,9708.86,232987.0
1404,9,2026-05-26,97.95,9403.1,234102.0
1405,9,2026-05-29,167.75,16448.43,235948.0
1406,9,2026-05-30,41.81,3879.26,236403.0
1407,9,2026-06-01,117.44,10966.33,237558.0
1408,9,2026-06-03,185.99,17551.93,239387.0
1409,9,2026-06-04,181.28,17359.82,241195.0
1410,9,2026-06-07,175.79,16565.58,242974.0
1411,9,2026-06-08,170.83,15881.1,244799.0
1412,9,2026-06-12,111.82,10853.03,245965.0
1413,9,2026-06-15,43.71,4098.43,246397.0
1414,9,2026-06-20,232.23,22214.42,248887.0
1415,9,2026-06-22,185.96,18022.44,250716.0
1416,9,2026-06-24,177.48,16637.39,252507.0
1417,9,2026-06-26,178.49,17163.27,254291.0
1418,9,2026-06-28,104.13,9644.95,255402.0
1419,9,2026-06-30,162.15,15143.03,257238.0
1420,9,2026-07-05,165.72,15957.75,258978.0
1421,9,2026-07-06,116.55,10696.48,260137.0
1422,9,2026-07-08,106.41,10362.04,261289.0
1423,9,2026-07-11,99.86,9334.07,262415.0
1424,9,2026-07-13,41.52,3935.24,262846.0
1425,9,2026-07-14,233.37,22218.21,265285.0
1426,9,2026-07-16,115.42,10879.35,266408.0
1427,9,2026-07-17,107.35,9853.6,267493.0
1428,9,2026-07-18,41.47,3977.64,267933.0
1429,9,2026-07-20,245.01,22994.46,270429.0
1430,9,2026-07-23,175.73,16654.92,272247.0
1431,9,2026-07-24,112.43,10566.81,273400.0
1432,9,2026-07-25,156.59,14655.19,275177.0
1433,9,2026-07-26,164.59,15447.69,277011.0
1434,9,2026-07-27,222.72,20268.37,279466.0
1435,9,2026-08-02,184.91,16897.66,281319.0
1436,9,2026-08-04,160.69,14685.91,283135.0
1437,9,2026-08-06,183.62,17796.95,284921.0
1438,9,2026-08-08,226.4,20572.66,287400.0
1439,9,2026-08-11,220.14,20157.25,289866.0
1440,9,2026-08-15,246.9,23146.67,292390.0
1441,10,2025-08-23,74.95,6982.68,50734.0
1442,10,2025-08-25,77.39,7098.52,51515.0
1443,10,2025-08-27,77.71,7384.58,52295.0
1444,10,2025-09-02,79.27,7357.21,53092.0
1445,10,2025-09-04,77.61,7590.33,53839.0
1446,10,2025-09-07,75.28,7372.01,54582.0
1447,10,2025-09-13,73.43,7182.24,55324.0
1448,10,2025-09-17,83.18,7832.64,56120.0
1449,10,2025-09-23,75.24,7012.31,56839.0
1450,10,2025-09-25,93.85,9162.61,57696.0
1451,10,2025-09-27,85.82,7945.92,58478.0
1452,10,2025-09-28,89.82,8516.82,59317.0
1453,10,2025-10-02,73.41,7073.29,60013.0
1454,10,2025-10-05,82.95,7568.16,60805.0
1455,10,2025-10-09,73.83,7078.53,61549.0
1456,10,2025-10-15,83.71,7973.42,62345.0
1457,10,2025-10-20,91.22,8907.35,63201.0
1458,10,2025-10-22,75.41,7332.2,63987.0
1459,10,2025-10-25,85.35,8014.57,64806.0
1460,10,2025-10-29,79.31,7431.09,65572.0
1461,10,2025-11-01,66.47,6293.84,66263.0
1462,10,2025-11-03,84.77,8001.28,67052.0
1463,10,2025-11-08,82.6,7793.64,67903.0
1464,10,2025-11-10,70.69,6881.7,68644.0
1465,10,2025-11-18,77.49,7574.75,69385.0
1466,10,2025-11-21,78.65,7495.99,70119.0
1467,10,2025-11-23,77.68,7632.61,70859.0
1468,10,2025-11-24,87.85,8461.75,71674.0
1469,10,2025-11-25,89.36,8234.01,72505.0
1470,10,2025-11-28,72.11,7040.89,73252.0
1471,10,2025-11-30,77.43,7493.31,73979.0
1472,10,2025-12-12,78.39,7487.64,74739.0
1473,10,2025-12-16,83.49,7815.39,75528.0
1474,10,2025-12-23,78.49,7549.32,76260.0
1475,10,2025-12-26,77.9,7156.16,77001.0
1476,10,2025-12-29,75.39,7081.86,77753.0
1477,10,2025-12-31,82.34,7616.48,78543.0
1478,10,2026-01-02,81.35,7597.31,79283.0
1479,10,2026-01-06,68.66,6608.7,79979.0
1480,10,2026-01-08,73.97,6845.51,80750.0
1481,10,2026-01-13,75.9,6893.91,81444.0
1482,10,2026-01-19,77.67,7230.37,82188.0
1483,10,2026-01-26,76.5,7098.29,82993.0
1484,10,2026-01-30,69.12,6732.45,83722.0
1485,10,2026-02-02,73.32,7177.27,84478.0
1486,10,2026-02-03,88.89,8311.95,85351.0
1487,10,2026-02-11,73.76,6829.25,86047.0
1488,10,2026-02-12,88.92,8641.95,86917.0
1489,10,2026-02-14,74.21,6880.55,87704.0
1490,10,2026-02-16,79.11,7647.93,88504.0
1491,10,2026-02-20,73.49,7011.62,89284.0
1492,10,2026-02-22,80.4,7700.54,90074.0
1493,10,2026-02-24,71.83,6694.58,90809.0
1494,10,2026-02-25,81.61,7483.17,91556.0
1495,10,2026-03-01,75.62,7228.01,92300.0
1496,10,2026-03-08,76.16,7107.09,93054.0
1497,10,2026-03-10,74.27,6983.07,93794.0
1498,10,2026-03-13,81.33,7960.52,94610.0
1499,10,2026-03-20,77.56,7363.42,95392.0
1500,10,2026-03-28,72.17,7058.96,96125.0
1501,10,2026-03-30,89.8,8422.78,96951.0
1502,10,2026-03-31,74.32,7126.04,97698.0
1503,10,2026-04-01,78.87,7499.41,98436.0
1504,10,2026-04-02,82.07,7556.39,99226.0
1505,10,2026-04-05,86.22,8448.72,100029.0
1506,10,2026-04-16,74.03,7075.22,100809.0
1507,10,2026-04-19,86.54,8394.08,101608.0
1508,10,2026-04-22,82.43,7832.51,102399.0
1509,10,2026-04-26,83.68,7982.92,103266.0
1510,10,2026-04-27,84.51,8236.06,104094.0
1511,10,2026-04-29,84.13,7768.87,104922.0
1512,10,2026-05-04,80.24,7645.56,105669.0
1513,10,2026-05-11,77.74,7592.24,106466.0
1514,10,2026-05-14,81.53,7668.83,107313.0
1515,10,2026-05-16,82.29,7954.84,108111.0
1516,10,2026-05-25,79.09,7724.9,108890.0
1517,10,2026-05-27,87.39,7983.29,109707.0
1518,10,2026-05-28,83.02,7954.62,110531.0
1519,10,2026-06-02,79.02,7721.54,111368.0
1520,10,2026-06-07,87.75,8439.82,112182.0
1521,10,2026-06-12,79.47,7237.28,112949.0
1522,10,2026-06-15,81.41,7501.93,113706.0
1523,10,2026-06-16,83.06,7781.2,114474.0
1524,10,2026-06-19,72.95,7072.53,115218.0
1525,10,2026-06-24,75.28,6973.58,115946.0
1526,10,2026-06-26,83.48,8192.52,116740.0
1527,10,2026-06-28,76.58,7215.47,117475.0
1528,10,2026-07-02,78.82,7680.75,118291.0
1529,10,2026-07-03,76.92,7268.83,119057.0
1530,10,2026-07-07,74.04,7001.62,119825.0
1531,10,2026-07-08,80.39,7487.0,120563.0
1532,10,2026-07-19,77.93,7423.88,121378.0
1533,10,2026-07-21,65.78,6341.07,122056.0
1534,10,2026-07-24,72.22,6575.15,122820.0
1535,10,2026-07-27,79.52,7614.46,123553.0
1536,10,2026-08-01,86.14,7905.79,124379.0
1537,10,2026-08-05,82.66,7796.74,125171.0
1538,10,2026-08-10,81.37,7556.52,125922.0
1539,10,2026-08-11,84.62,7753.92,126745.0
1540,10,2026-08-14,77.09,7174.11,127494.0
